periodo;nivel_general_aperturas;indice_ipim
2024-05-01;26_productos_de_minerales_no_metalicos;10429,4678383405
2024-06-01;26_productos_de_minerales_no_metalicos;10611,089563159
2024-07-01;26_productos_de_minerales_no_metalicos;10712,6420849904
2024-08-01;26_productos_de_minerales_no_metalicos;10891,0553092278
2024-09-01;26_productos_de_minerales_no_metalicos;11187,1505169955
2024-10-01;26_productos_de_minerales_no_metalicos;11300,051759706
2024-11-01;26_productos_de_minerales_no_metalicos;11529,7961528758
2024-12-01;26_productos_de_minerales_no_metalicos;11649,5118390857
2025-01-01;26_productos_de_minerales_no_metalicos;11727,207366212
2025-02-01;26_productos_de_minerales_no_metalicos;12029,2889179726
2025-03-01;26_productos_de_minerales_no_metalicos;12226,6524999801
2025-04-01;26_productos_de_minerales_no_metalicos;12531,5543647683
2025-05-01;26_productos_de_minerales_no_metalicos;12633,9670377523
2025-06-01;26_productos_de_minerales_no_metalicos;12846,0681184704
2025-07-01;26_productos_de_minerales_no_metalicos;12991,1207199898
2025-08-01;26_productos_de_minerales_no_metalicos;13263,4045220219
2025-09-01;26_productos_de_minerales_no_metalicos;13662,2556720278
2025-10-01;26_productos_de_minerales_no_metalicos;13936,0295324868
2025-11-01;26_productos_de_minerales_no_metalicos;14290,3373990084
2025-12-01;26_productos_de_minerales_no_metalicos;14648,5020248914
2026-01-01;26_productos_de_minerales_no_metalicos;14947,5375916633
2026-02-01;26_productos_de_minerales_no_metalicos;15181,2755146051
2015-12-01;261_vidrio_y_productos_de_vidrio;100
2016-01-01;261_vidrio_y_productos_de_vidrio;112,081461887603
2016-02-01;261_vidrio_y_productos_de_vidrio;112,754813925187
2016-03-01;261_vidrio_y_productos_de_vidrio;118,711003484702
2016-04-01;261_vidrio_y_productos_de_vidrio;123,904843359918
2016-05-01;261_vidrio_y_productos_de_vidrio;124,063589062418
2016-06-01;261_vidrio_y_productos_de_vidrio;129,937087881749
2016-07-01;261_vidrio_y_productos_de_vidrio;130,079606304235
2016-08-01;261_vidrio_y_productos_de_vidrio;132,955665123183
2016-09-01;261_vidrio_y_productos_de_vidrio;132,871147668032
2016-10-01;261_vidrio_y_productos_de_vidrio;132,872030236841
2016-11-01;261_vidrio_y_productos_de_vidrio;133,976632223464
2016-12-01;261_vidrio_y_productos_de_vidrio;138,535502375815
2017-01-01;261_vidrio_y_productos_de_vidrio;138,550056648575
2017-02-01;261_vidrio_y_productos_de_vidrio;138,917426451837
2017-03-01;261_vidrio_y_productos_de_vidrio;138,517415872158
2017-04-01;261_vidrio_y_productos_de_vidrio;138,931000220018
2017-05-01;261_vidrio_y_productos_de_vidrio;141,689793065851
2017-06-01;261_vidrio_y_productos_de_vidrio;144,250174180691
2017-07-01;261_vidrio_y_productos_de_vidrio;146,000546604644
2017-08-01;261_vidrio_y_productos_de_vidrio;150,445082792135
2017-09-01;261_vidrio_y_productos_de_vidrio;152,557327899042
2017-10-01;261_vidrio_y_productos_de_vidrio;152,502529470889
2017-11-01;261_vidrio_y_productos_de_vidrio;154,5986191517
2017-12-01;261_vidrio_y_productos_de_vidrio;160,108633361963
2018-01-01;261_vidrio_y_productos_de_vidrio;160,155120542477
2018-02-01;261_vidrio_y_productos_de_vidrio;164,71927642893
2018-03-01;261_vidrio_y_productos_de_vidrio;166,468819915667
2018-04-01;261_vidrio_y_productos_de_vidrio;169,927480794001
2018-05-01;261_vidrio_y_productos_de_vidrio;178,679665050994
2018-06-01;261_vidrio_y_productos_de_vidrio;180,427105020864
2018-07-01;261_vidrio_y_productos_de_vidrio;191,797950312339
2018-08-01;261_vidrio_y_productos_de_vidrio;194,671451721545
2018-09-01;261_vidrio_y_productos_de_vidrio;214,821850747757
2018-10-01;261_vidrio_y_productos_de_vidrio;220,757425869981
2018-11-01;261_vidrio_y_productos_de_vidrio;235,626302663627
2018-12-01;261_vidrio_y_productos_de_vidrio;236,003587186278
2019-01-01;261_vidrio_y_productos_de_vidrio;236,803874191922
2019-02-01;261_vidrio_y_productos_de_vidrio;244,247457962618
2019-03-01;261_vidrio_y_productos_de_vidrio;245,158219442761
2019-04-01;261_vidrio_y_productos_de_vidrio;255,016880639634
2019-05-01;261_vidrio_y_productos_de_vidrio;267,180271044761
2019-06-01;261_vidrio_y_productos_de_vidrio;271,959168464502
2019-07-01;261_vidrio_y_productos_de_vidrio;276,975708451777
2019-08-01;261_vidrio_y_productos_de_vidrio;309,323252941108
2019-09-01;261_vidrio_y_productos_de_vidrio;336,996745088517
2019-10-01;261_vidrio_y_productos_de_vidrio;338,306455048424
2019-11-01;261_vidrio_y_productos_de_vidrio;356,600168401157
2019-12-01;261_vidrio_y_productos_de_vidrio;370,129378751316
2020-01-01;261_vidrio_y_productos_de_vidrio;378,727832434423
2020-02-01;261_vidrio_y_productos_de_vidrio;382,384818212819
2020-03-01;261_vidrio_y_productos_de_vidrio;401,520909840516
2020-04-01;261_vidrio_y_productos_de_vidrio;402,22686138808
2020-05-01;261_vidrio_y_productos_de_vidrio;404,512123761698
2020-06-01;261_vidrio_y_productos_de_vidrio;414,928603318694
2020-07-01;261_vidrio_y_productos_de_vidrio;430,888705899563
2020-08-01;261_vidrio_y_productos_de_vidrio;434,374334463922
2020-09-01;261_vidrio_y_productos_de_vidrio;448,386967389863
2020-10-01;261_vidrio_y_productos_de_vidrio;467,517549890901
2020-11-01;261_vidrio_y_productos_de_vidrio;484,709306560119
2020-12-01;261_vidrio_y_productos_de_vidrio;506,62859468563
2021-01-01;261_vidrio_y_productos_de_vidrio;508,946591130746
2021-02-01;261_vidrio_y_productos_de_vidrio;559,59372317853
2021-03-01;261_vidrio_y_productos_de_vidrio;564,280210194598
2021-04-01;261_vidrio_y_productos_de_vidrio;576,593161131448
2021-05-01;261_vidrio_y_productos_de_vidrio;649,000157194408
2021-06-01;261_vidrio_y_productos_de_vidrio;661,415209773781
2021-07-01;261_vidrio_y_productos_de_vidrio;714,642156799218
2021-08-01;261_vidrio_y_productos_de_vidrio;739,236017865522
2021-09-01;261_vidrio_y_productos_de_vidrio;765,415204896175
2021-10-01;261_vidrio_y_productos_de_vidrio;794,469007063099
2021-11-01;261_vidrio_y_productos_de_vidrio;821,996853960646
2021-12-01;261_vidrio_y_productos_de_vidrio;837,983321005459
2022-01-01;261_vidrio_y_productos_de_vidrio;846,333069714079
2022-02-01;261_vidrio_y_productos_de_vidrio;908,823472514795
2022-03-01;261_vidrio_y_productos_de_vidrio;916,412015240986
2022-04-01;261_vidrio_y_productos_de_vidrio;1060,13628910103
2022-05-01;261_vidrio_y_productos_de_vidrio;1105,43235347108
2022-06-01;261_vidrio_y_productos_de_vidrio;1203,62358848926
2022-07-01;261_vidrio_y_productos_de_vidrio;1304,74759890268
2022-08-01;261_vidrio_y_productos_de_vidrio;1428,24670319976
2022-09-01;261_vidrio_y_productos_de_vidrio;1547,73069246761
2022-10-01;261_vidrio_y_productos_de_vidrio;1724,50302556663
2022-11-01;261_vidrio_y_productos_de_vidrio;1812,77817939811
2022-12-01;261_vidrio_y_productos_de_vidrio;1886,53904403282
2023-01-01;261_vidrio_y_productos_de_vidrio;1974,2094927279
2023-02-01;261_vidrio_y_productos_de_vidrio;2058,22333660647
2023-03-01;261_vidrio_y_productos_de_vidrio;2156,0682877075
2023-04-01;261_vidrio_y_productos_de_vidrio;2321,28389397781
2023-05-01;261_vidrio_y_productos_de_vidrio;2523,68592312102
2023-06-01;261_vidrio_y_productos_de_vidrio;2690,14175097554
2023-07-01;261_vidrio_y_productos_de_vidrio;2911,39175993575
2023-08-01;261_vidrio_y_productos_de_vidrio;3178,38813501502
2023-09-01;261_vidrio_y_productos_de_vidrio;3654,89938349388
2023-10-01;261_vidrio_y_productos_de_vidrio;3993,48694299069
2023-11-01;261_vidrio_y_productos_de_vidrio;4445,81862889088
2023-12-01;261_vidrio_y_productos_de_vidrio;4982,04712625628
2024-01-01;261_vidrio_y_productos_de_vidrio;7147,0557114448
2024-02-01;261_vidrio_y_productos_de_vidrio;7781,90795919854
2024-03-01;261_vidrio_y_productos_de_vidrio;8414,50623165223
2024-04-01;261_vidrio_y_productos_de_vidrio;8488,58903371827
2024-05-01;261_vidrio_y_productos_de_vidrio;8507,98378776638
2024-06-01;261_vidrio_y_productos_de_vidrio;8905,8016988179
2024-07-01;261_vidrio_y_productos_de_vidrio;9076,45459079033
2024-08-01;261_vidrio_y_productos_de_vidrio;9292,30279848238
2024-09-01;261_vidrio_y_productos_de_vidrio;9477,97401276555
2024-10-01;261_vidrio_y_productos_de_vidrio;9570,57312464897
2024-11-01;261_vidrio_y_productos_de_vidrio;9917,13283031329
2024-12-01;261_vidrio_y_productos_de_vidrio;9979,70418286692
2025-01-01;261_vidrio_y_productos_de_vidrio;9976,00462059259
2025-02-01;261_vidrio_y_productos_de_vidrio;10143,6716295356
2025-03-01;261_vidrio_y_productos_de_vidrio;10374,7682794558
2025-04-01;261_vidrio_y_productos_de_vidrio;10379,4193692721
2025-05-01;261_vidrio_y_productos_de_vidrio;10624,4130878892
2025-06-01;261_vidrio_y_productos_de_vidrio;10898,8353595797
2025-07-01;261_vidrio_y_productos_de_vidrio;11016,1745111452
2025-08-01;261_vidrio_y_productos_de_vidrio;11158,4564198527
2025-09-01;261_vidrio_y_productos_de_vidrio;11332,8436785844
2025-10-01;261_vidrio_y_productos_de_vidrio;11664,9788974656
2025-11-01;261_vidrio_y_productos_de_vidrio;11656,2254521857
2025-12-01;261_vidrio_y_productos_de_vidrio;11833,3105535361
2026-01-01;261_vidrio_y_productos_de_vidrio;11851,3790646627
2026-02-01;261_vidrio_y_productos_de_vidrio;12103,5472986475
2015-12-01;269_otros_productos_de_minerales_no_metalicos;100
2016-01-01;269_otros_productos_de_minerales_no_metalicos;105,81810712587
2016-02-01;269_otros_productos_de_minerales_no_metalicos;108,932738820414
2016-03-01;269_otros_productos_de_minerales_no_metalicos;110,519540882494
2016-04-01;269_otros_productos_de_minerales_no_metalicos;114,147493011821
2016-05-01;269_otros_productos_de_minerales_no_metalicos;116,42365375306
2016-06-01;269_otros_productos_de_minerales_no_metalicos;118,199752114442
2016-07-01;269_otros_productos_de_minerales_no_metalicos;119,965528273745
2016-08-01;269_otros_productos_de_minerales_no_metalicos;120,953539547618
2016-09-01;269_otros_productos_de_minerales_no_metalicos;123,36632788082
2016-10-01;269_otros_productos_de_minerales_no_metalicos;125,324645086509
2016-11-01;269_otros_productos_de_minerales_no_metalicos;128,159158780689
2016-12-01;269_otros_productos_de_minerales_no_metalicos;128,718521241861
2017-01-01;269_otros_productos_de_minerales_no_metalicos;134,973561458257
2017-02-01;269_otros_productos_de_minerales_no_metalicos;135,445859773808
2017-03-01;269_otros_productos_de_minerales_no_metalicos;138,703935609327
2017-04-01;269_otros_productos_de_minerales_no_metalicos;140,072124257469
2017-05-01;269_otros_productos_de_minerales_no_metalicos;145,046809927565
2017-06-01;269_otros_productos_de_minerales_no_metalicos;146,954541726342
2017-07-01;269_otros_productos_de_minerales_no_metalicos;148,878688084737
2017-08-01;269_otros_productos_de_minerales_no_metalicos;151,19575732903
2017-09-01;269_otros_productos_de_minerales_no_metalicos;153,507944821672
2017-10-01;269_otros_productos_de_minerales_no_metalicos;154,845328859923
2017-11-01;269_otros_productos_de_minerales_no_metalicos;159,22660927012
2017-12-01;269_otros_productos_de_minerales_no_metalicos;163,215399506107
2018-01-01;269_otros_productos_de_minerales_no_metalicos;165,631359371105
2018-02-01;269_otros_productos_de_minerales_no_metalicos;170,427015694017
2018-03-01;269_otros_productos_de_minerales_no_metalicos;175,877677346162
2018-04-01;269_otros_productos_de_minerales_no_metalicos;178,730851545533
2018-05-01;269_otros_productos_de_minerales_no_metalicos;186,775710248638
2018-06-01;269_otros_productos_de_minerales_no_metalicos;196,3712877725
2018-07-01;269_otros_productos_de_minerales_no_metalicos;209,777367634896
2018-08-01;269_otros_productos_de_minerales_no_metalicos;218,235756295849
2018-09-01;269_otros_productos_de_minerales_no_metalicos;244,445415244197
2018-10-01;269_otros_productos_de_minerales_no_metalicos;260,457494340087
2018-11-01;269_otros_productos_de_minerales_no_metalicos;264,390458212171
2018-12-01;269_otros_productos_de_minerales_no_metalicos;272,310235934676
2019-01-01;269_otros_productos_de_minerales_no_metalicos;286,400124101148
2019-02-01;269_otros_productos_de_minerales_no_metalicos;293,592564713185
2019-03-01;269_otros_productos_de_minerales_no_metalicos;304,040415422559
2019-04-01;269_otros_productos_de_minerales_no_metalicos;318,031080028981
2019-05-01;269_otros_productos_de_minerales_no_metalicos;326,100456615995
2019-06-01;269_otros_productos_de_minerales_no_metalicos;336,177642913341
2019-07-01;269_otros_productos_de_minerales_no_metalicos;338,453148068765
2019-08-01;269_otros_productos_de_minerales_no_metalicos;362,080582066821
2019-09-01;269_otros_productos_de_minerales_no_metalicos;394,672659664142
2019-10-01;269_otros_productos_de_minerales_no_metalicos;416,925958969355
2019-11-01;269_otros_productos_de_minerales_no_metalicos;444,50002278075
2019-12-01;269_otros_productos_de_minerales_no_metalicos;470,372322065485
2020-01-01;269_otros_productos_de_minerales_no_metalicos;487,718252156853
2020-02-01;269_otros_productos_de_minerales_no_metalicos;498,048590569282
2020-03-01;269_otros_productos_de_minerales_no_metalicos;508,680397648186
2020-04-01;269_otros_productos_de_minerales_no_metalicos;517,741291912922
2020-05-01;269_otros_productos_de_minerales_no_metalicos;525,925170170425
2020-06-01;269_otros_productos_de_minerales_no_metalicos;534,648713848736
2020-07-01;269_otros_productos_de_minerales_no_metalicos;552,81091330978
2020-08-01;269_otros_productos_de_minerales_no_metalicos;576,594262386842
2020-09-01;269_otros_productos_de_minerales_no_metalicos;598,974181267202
2020-10-01;269_otros_productos_de_minerales_no_metalicos;621,380230139927
2020-11-01;269_otros_productos_de_minerales_no_metalicos;653,182502464467
2020-12-01;269_otros_productos_de_minerales_no_metalicos;683,481869681378
2021-01-01;269_otros_productos_de_minerales_no_metalicos;705,81613136527
2021-02-01;269_otros_productos_de_minerales_no_metalicos;738,78789026004
2021-03-01;269_otros_productos_de_minerales_no_metalicos;769,756122829228
2021-04-01;269_otros_productos_de_minerales_no_metalicos;806,427106199754
2021-05-01;269_otros_productos_de_minerales_no_metalicos;837,552251676884
2021-06-01;269_otros_productos_de_minerales_no_metalicos;858,641805863604
2021-07-01;269_otros_productos_de_minerales_no_metalicos;882,175735954478
2021-08-01;269_otros_productos_de_minerales_no_metalicos;914,712084561439
2021-09-01;269_otros_productos_de_minerales_no_metalicos;935,172375987337
2021-10-01;269_otros_productos_de_minerales_no_metalicos;970,999253772198
2021-11-01;269_otros_productos_de_minerales_no_metalicos;992,509768272219
2021-12-01;269_otros_productos_de_minerales_no_metalicos;1018,61071538928
2022-01-01;269_otros_productos_de_minerales_no_metalicos;1053,68498839314
2022-02-01;269_otros_productos_de_minerales_no_metalicos;1086,80466289845
2022-03-01;269_otros_productos_de_minerales_no_metalicos;1130,47828996391
2022-04-01;269_otros_productos_de_minerales_no_metalicos;1197,48066223695
2022-05-01;269_otros_productos_de_minerales_no_metalicos;1266,29609480625
2022-06-01;269_otros_productos_de_minerales_no_metalicos;1337,31813749481
2022-07-01;269_otros_productos_de_minerales_no_metalicos;1420,94175866796
2022-08-01;269_otros_productos_de_minerales_no_metalicos;1532,25001614817
2022-09-01;269_otros_productos_de_minerales_no_metalicos;1651,54285731131
2022-10-01;269_otros_productos_de_minerales_no_metalicos;1760,84437659068
2022-11-01;269_otros_productos_de_minerales_no_metalicos;1871,71449003355
2022-12-01;269_otros_productos_de_minerales_no_metalicos;1976,56282050164
2023-01-01;269_otros_productos_de_minerales_no_metalicos;2089,51226230619
2023-02-01;269_otros_productos_de_minerales_no_metalicos;2201,9765309341
2023-03-01;269_otros_productos_de_minerales_no_metalicos;2303,68669365057
2023-04-01;269_otros_productos_de_minerales_no_metalicos;2439,54414668257
2023-05-01;269_otros_productos_de_minerales_no_metalicos;2580,24623788799
2023-06-01;269_otros_productos_de_minerales_no_metalicos;2772,29683671568
2023-07-01;269_otros_productos_de_minerales_no_metalicos;2985,69363832272
2023-08-01;269_otros_productos_de_minerales_no_metalicos;3369,67903519338
2023-09-01;269_otros_productos_de_minerales_no_metalicos;3736,68806277784
2023-10-01;269_otros_productos_de_minerales_no_metalicos;4118,86464832863
2023-11-01;269_otros_productos_de_minerales_no_metalicos;4595,50197652234
2023-12-01;269_otros_productos_de_minerales_no_metalicos;6348,637086053
2024-01-01;269_otros_productos_de_minerales_no_metalicos;7538,35881613117
2024-02-01;269_otros_productos_de_minerales_no_metalicos;8850,68401822799
2024-03-01;269_otros_productos_de_minerales_no_metalicos;9904,84181776297
2024-04-01;269_otros_productos_de_minerales_no_metalicos;10252,6767556053
2024-05-01;269_otros_productos_de_minerales_no_metalicos;10774,2133427223
2024-06-01;269_otros_productos_de_minerales_no_metalicos;10917,0459538628
2024-07-01;269_otros_productos_de_minerales_no_metalicos;11006,200744914
2024-08-01;269_otros_productos_de_minerales_no_metalicos;11177,8975239909
2024-09-01;269_otros_productos_de_minerales_no_metalicos;11493,8045929698
2024-10-01;269_otros_productos_de_minerales_no_metalicos;11610,3483682999
2024-11-01;269_otros_productos_de_minerales_no_metalicos;11819,1341936307
2024-12-01;269_otros_productos_de_minerales_no_metalicos;11949,1025031309
2025-01-01;269_otros_productos_de_minerales_no_metalicos;12041,4016337278
2025-02-01;269_otros_productos_de_minerales_no_metalicos;12367,5993416158
2025-03-01;269_otros_productos_de_minerales_no_metalicos;12558,9106623472
2025-04-01;269_otros_productos_de_minerales_no_metalicos;12917,6824017397
2025-05-01;269_otros_productos_de_minerales_no_metalicos;12994,5137151088
2025-06-01;269_otros_productos_de_minerales_no_metalicos;13195,4333600981
2025-07-01;269_otros_productos_de_minerales_no_metalicos;13345,4582054826
2025-08-01;269_otros_productos_de_minerales_no_metalicos;13641,066462522
2025-09-01;269_otros_productos_de_minerales_no_metalicos;14080,1900870196
2025-10-01;269_otros_productos_de_minerales_no_metalicos;14343,4929701423
2025-11-01;269_otros_productos_de_minerales_no_metalicos;14762,9399436063
2025-12-01;269_otros_productos_de_minerales_no_metalicos;15153,5931826524
2026-01-01;269_otros_productos_de_minerales_no_metalicos;15503,0388110035
2026-02-01;269_otros_productos_de_minerales_no_metalicos;15733,4700362528
2015-12-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;100
2016-01-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;106,772017255052
2016-02-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;106,773009547052
2016-03-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;106,773009547052
2016-04-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;106,773009547052
2016-05-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;111,134083495452
2016-06-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;116,035748308239
2016-07-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;116,035748308239
2016-08-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;116,035736637065
2016-09-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;116,827412791597
2016-10-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;118,945684520618
2016-11-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;118,945684520618
2016-12-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;118,945684520618
2017-01-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;120,197118980977
2017-02-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;122,383588425422
2017-03-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;122,383588425422
2017-04-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;126,051342856874
2017-05-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;129,002137469756
2017-06-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;130,202545822665
2017-07-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;131,705606316437
2017-08-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;135,978978091919
2017-09-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;137,83420526125
2017-10-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;138,924245142055
2017-11-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;142,787192948652
2017-12-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;146,734878910833
2018-01-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;146,960029853116
2018-02-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;151,320699677444
2018-03-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;156,024025150432
2018-04-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;160,208629644884
2018-05-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;163,02091778072
2018-06-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;171,274338209318
2018-07-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;180,745617808584
2018-08-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;191,128383916421
2018-09-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;212,126413213157
2018-10-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;224,048273857685
2018-11-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;224,048273857685
2018-12-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;235,671037997515
2019-01-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;236,45841821629
2019-02-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;250,524123296182
2019-03-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;252,079249832517
2019-04-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;265,507008354535
2019-05-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;277,404153451478
2019-06-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;281,034353011514
2019-07-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;296,156713309834
2019-08-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;332,689804267141
2019-09-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;370,631217822299
2019-10-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;397,635553588914
2019-11-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;431,77883453167
2019-12-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;511,067648790156
2020-01-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;529,600397965086
2020-02-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;531,467829513942
2020-03-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;561,63234551644
2020-04-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;580,781163540873
2020-05-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;580,781158129808
2020-06-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;615,135922851327
2020-07-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;663,426738463584
2020-08-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;716,098801949005
2020-09-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;757,929483650729
2020-10-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;775,996793029223
2020-11-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;791,520946791089
2020-12-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;824,213155258307
2021-01-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;840,782701668588
2021-02-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;890,488224828586
2021-03-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;905,730450873148
2021-04-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;952,983339270585
2021-05-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;998,754237050069
2021-06-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1030,71667877394
2021-07-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1084,58652741435
2021-08-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1109,00883189364
2021-09-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1162,19471052952
2021-10-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1231,2208978532
2021-11-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1274,14227507565
2021-12-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1342,78119839163
2022-01-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1362,63312218112
2022-02-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1395,15205228516
2022-03-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1443,16982031267
2022-04-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1544,20332605553
2022-05-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1586,69595776221
2022-06-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1673,04651675873
2022-07-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1767,42824186399
2022-08-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;1950,79666867364
2022-09-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;2066,58369132491
2022-10-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;2228,09488298418
2022-11-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;2377,57843162828
2022-12-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;2537,7399863175
2023-01-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;2667,04021850964
2023-02-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;2777,71950133071
2023-03-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;2894,27485389199
2023-04-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;2951,5464486368
2023-05-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;3085,22340829241
2023-06-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;3243,13191001742
2023-07-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;3373,06166975617
2023-08-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;3639,404285665
2023-09-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;3939,34217842173
2023-10-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;3987,12269495517
2023-11-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;4177,3980861751
2023-12-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;6234,84584061679
2024-01-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;8493,31964260427
2024-02-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;10405,895879508
2024-03-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;10929,237823028
2024-04-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;11115,4032653776
2024-05-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;11805,6321723869
2024-06-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;11805,6321723869
2024-07-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;12240,9002705449
2024-08-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;12394,0284067794
2024-09-01;2691_productos_de_ceramica_no_refractaria_para_uso_no_estructural;12915,9180859919
